gauge_id,2012-1,2012-2,2012-3,2012-4,2012-5,2012-6,2012-7,2012-8,2012-9,2012-10,2012-11,2012-12,2012-13,2012-14,2012-15,2012-16,2012-17,2012-18,2012-19,2012-20,2012-21,2012-22,2012-23,2012-24,2012-25,2012-26,2012-27,2012-28,2012-29,2012-30,2012-31,2012-32,2012-33,2012-34,2012-35,2012-36,2012-37,2012-38,2012-39,2012-40,2012-41,2012-42,2012-43,2012-44,2012-48
11004,0,0.0053,0.0039,0,0,0,0,0,0,0,0.0045,0.4115,0,0,0,0,0,0.3475,0,0,0.0035,0,0.0109,0.1285,0.0051,0.0063,0.0474,0,0.0228,0,0,0.0028,0,0,0,0,0,0,0,0,0,0,0,0,0
12001,0,0.0028,0,0,0,0,0,0,0,0,0.0024,0.0287,0,0,0,0,0,0.0725,0,0,0,0,0.0159,0.1419,0.0104,0.0442,0.4915,0,0.0053,0,0,0.0649,9e-4,0,0,0.1157,0,0,0,0,0.0028,0,0,0,0
12002,0,0.0042,2e-4,0,0,0,2e-4,0,2e-4,0,0.003,0.044,0,0,0,0,0,0.099,0,0,2e-4,0,0.0129,0.1756,0.0119,0.0417,0.4499,0,0.0055,0,0,0.0488,7e-4,0,0,0.0999,0,0,0,0,0.0021,0,0,0,0
12005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175,0,0,0,0,0,0.0907,0.0385,0.0718,0.5441,0,0.0018,0,0,0.0171,0,0,0,0.1979,0,0,0,0,0.0207,0,0,0,0
12006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181,0,0,0,0,0.0186,0.0088,0.0023,0.0542,0.7059,0,0,0,0,0.0749,0,0,0,0.1171,0,0,0,0,0,0,0,0,0
12007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034,0,0,0,0,0,0.0219,0,0.0078,0.4598,0,0.0028,0,0,0.1766,0,0,0,0.3267,0,0,0,0,0.0011,0,0,0,0
12008,0,0,0,0,0,0,0,0,0,0,0,0.0143,0,0,0,0,0,0.0865,0,0,0,0,0,0.1989,0,0.034,0.5669,0,0,0,0,0,0,0,0,0.0994,0,0,0,0,0,0,0,0,0
12009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8323,0,0,0,0,0,0,0,0,0.1677,0,0,0,0,0,0,0,0,0
13001,0,0,0.004,0,0,0,0,0,0,0,0,0.5231,0,0,0,0,0,0.2619,0,0,0,0,0.0163,0.1223,0.0059,0.0051,0.0275,0,0.0328,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0
13004,0,0,0,0,0,0,0,0,0,0,0,0.0169,0,0,0,0,0,0.0899,0,0,0,0,0.0039,0.1232,0.0026,0.0583,0.677,0,0.028,0,0,0,0,0,0,1e-4,0,0,0,0,0,0,0,0,0
13005,0,0.0098,0,0,0,0,0.0071,0,0,0,0.0088,0.7899,0,0,0,0,0,0.1132,0,0,0,0,0.0078,0.0288,0.0205,0.0072,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046,0,0,0,0
13007,0,0.0024,0.0034,0,0,0,3e-4,0,0,0,0.0022,0.2546,0,0,0,0,0,0.0874,0,0,0,0,0.005,0.0507,0.0077,0.0717,0.4404,0,0.0015,0,0,8e-4,0.0015,0,0,0.0689,0,0,0,0,0.0013,0,0,0,0
13008,0,0.0025,5e-4,0,0,0,5e-4,0,0,0,0.0023,0.2362,0,0,0,0,0,0.1221,0,0,0,0,0.0036,0.0692,0.0149,0.0871,0.4235,0,0.0112,0,6e-4,0.0014,0,0,0,0.0238,0,0,0,0,6e-4,0,0,0,0
14001,0,0.0224,0.0011,0,0,0,0.0048,0,0,0,0.0064,0.5806,0,0,0,0,0,0.2443,0,0,0,0,0.0093,0.0617,0.0143,0.0299,0.0241,0,1e-4,0,0,0,0,0,0,1e-4,0,0,0,0,8e-4,0,0,0,0
14002,0,0.1102,0.0181,0,0,0,0,0,0,0.0106,0.0254,0.5471,0,0,0,0,0,0.1481,0,0,0,0,0.008,0.0224,0.0033,0.0704,0.033,0,9e-4,0,0,0,0,0,0,0,0,0,0,0,0.0024,0,0,0,0
14005,0,0.0048,0,0,0,0,0.0053,0,0,0,0.0074,0.644,0,0,0,0,0,0.2548,0,0,0,0,0,0.0156,0.0264,0.0418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15006,0,0.0042,0.0018,0,0,0,2e-4,0,2e-4,2e-4,0.0025,0.0827,0,0,0,1e-4,0,0.0806,0,0,4e-4,0,0.0202,0.1127,0.0082,0.1603,0.2801,0,0.0198,0,8e-4,0.0222,0,0,2e-4,0.1777,0,0,0,5e-4,0.0245,0,0,0,0
15007,0,0.0018,0,0,0,0,0,0,7e-4,0,0.0013,0.0036,0,0,0,0,0,0.0721,0,0,0.0016,0,0.022,0.1063,0.005,0.3195,0.2063,0,0.0232,0,3e-4,0.0411,0,0,0,0.1638,0,0,0,0,0.0316,0,0,0,0
15010,0,0.0021,0.0024,0,0,0,0,0,0,0,0.0029,0.1238,0,0,0,0.0014,0,0.1707,0,0,0,0,0.0105,0.1221,0.0062,0.2032,0.3084,0,0.0164,0,0,0.0022,0,0,5e-4,0.0172,0,0,0,0,0.0099,0,0,0,0
15011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509,0,0,0,0,0.0097,0.0477,0.0044,0.3634,0.2063,0,0.0177,0,8e-4,0.0533,0,0,0,0.2265,0,0,0,0,0.0193,0,0,0,0
15012,0,0.0018,2e-4,0,0,0,2e-4,0,0,0,0.0024,6e-4,0,0,0,0,0,0.0273,0,0,0,0,0.0209,0.1152,0.0058,0.0766,0.2995,0,0.0239,0,0.0019,0.0315,0,0,0,0.3534,0,0,0,0,0.0389,0,0,0,0
15013,0,0.0015,3e-4,0,0,0,0.001,0,0,0,0.0016,0.0089,0,0,0,0,0,0.1632,0,0,0,0,0.0279,0.041,0.0096,0.2325,0.3586,0,0.0104,0,0,0.0041,0,0,0,0.1395,0,0,0,0,0,0,0,0,0
15014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507,0,0,0,0,0,0.0792,0,0.2363,0.4917,0,0.004,0,0,0.0039,0,0,0,0.1342,0,0,0,0,0,0,0,0,0
15016,0,0.0015,0,0,0,0,0,0,0,0,0.0014,0,0,0,0,0,0,0.0609,0,0,0.0014,0,0.0251,0.0912,0.0031,0.3605,0.174,0,0.0242,0,0,0.0442,0,0,0,0.1652,0,0,0,0,0.0473,0,0,0,0
15021,0,0.0165,0,0,0,0,0,0,0,0.0042,0.0167,0.2537,0,0,0,0,0,0.1923,0,0,0,0,0.0762,0.0793,0.0142,0.0818,0.2343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308,0,0,0,0
15023,0,0,0.0304,0,0,0,0,0,2e-4,0,0,0,0,0,0,0,0,0.0847,0,0,0,0,0.0074,0.1621,0.0012,0.1335,0.4776,0,0.0291,0,0,6e-4,0,0,0,0.0627,0,0,0,0,0.0105,0,0,0,0
15024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317,0,0,0,0,0.0047,0.1514,0.0019,0.3638,0.1598,0,0.0409,0,0,0.0458,0,0,0,0.1978,0,0,0,0,0.0022,0,0,0,0
15025,0,0,2e-4,0,0,0,0,0,0,0,0,0.0041,0,0,0,0,0,0.1255,0,0,0,0,0.0055,0.0923,0.0056,0.228,0.4789,0,0.0135,0,0,0.0035,0,0,0,0.0428,0,0,0,0,0,0,0,0,0
15030,0,0.0272,0.0019,0,0,0,0.0024,0,0,0.0013,0.0043,0.6389,0,0,0,0,0,0.1166,0,0,0,0,0.0065,0.0412,0.0193,0.0521,0.0814,0,0.0023,0,0,0,0,0,0.0029,0,0,0,0,0,0.0017,0,0,0,0
15039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0.0972,0.4941,0,0,0,0,0.0928,0,0,0,0.3109,0,0,0,0,0.002,0,0,0,0
16001,0,0.0081,4e-4,0,0,0,0,0,0,0,0.0058,0.1128,0,0,0,0,0,0.1377,0,0,4e-4,0,0.0313,0.069,0.0215,0.2306,0.2605,0,0.0104,0,0,0.0125,0,0,0.0014,0.0746,0,0,0,0,0.023,0,0,0,0
16003,0,0,0.0024,0,0,0,0,0,0,0,0,5e-4,0,0,0,0,0,0.0856,0,0,0,0,0.0155,0.0059,8e-4,0.5814,0.1705,0,0,0,0,0.0122,0,0,0,0.1252,0,0,0,0,0,0,0,0,0
16004,0,0.0092,8e-4,0,0,0,0,0,0,0,0.008,0.1769,0,0,0,0,0,0.1604,0,0,8e-4,0,0.0282,0.0753,0.0213,0.2012,0.2241,0,0.0105,0,0,0.0093,0,0,0.001,0.0558,0,0,0,0,0.0172,0,0,0,0
17001,0,0.0296,0.0018,3e-4,0,0,0.0081,0,0,0,0,0.0413,0,0,0,0,0,0.2637,0,0,0,0,0.0124,0.2311,0.0119,0.1008,0.1547,0,0.0732,0,0,0,0,0,0,0.0287,0,0,0,0,0.0423,0,0,0,0
17003,0,0.1757,0.0404,0,0,0,0,0,0,0,0.0181,0.0361,0,0,0,0,0,0.3863,0,0,0,0,0.0157,0.0998,0.0678,0.054,0.0151,0,0.0262,0,0,0,0,0,0,0.0648,0,0,0,0,0,0,0,0,0
17004,0,0.0896,0.0212,0,0,0.0021,0.0455,0,0,0.0052,0.0276,0.2705,0,0,0,0,0,0.3524,0,0,0.0058,0,0.0124,0.0619,0.0168,0.0187,0.0092,0,0.0281,0,0,0,0,0,0,0.0093,0,0,0,0,0.0236,0,0,0,0
17005,0.0028,0.0777,0.0058,0,0,0,0.009,0,0.0033,0.0032,0.0128,0.1141,0,0,0,0,0,0.4239,0,0,0.0351,0,0.0151,0.0747,0.0085,0.0481,0.0375,0,0.0171,0,0,0.0014,0,0,0,0.1026,0,0,0,0,0.0073,0,0,0,0
17015,0,4e-4,0,0,0,0,0,0,0,0,0.0383,0.2072,0,0,0,0,0,0.2219,0,0,0,0,0,0.1578,0,0.2382,0.0722,0,0.0583,0,0,0,0,0,0,0.0057,0,0,0,0,0,0,0,0,0
17018,0,0,0,0,0,0,0,0,0,0,0,0.7795,0,0,0,0,0,0.1687,0,0,0,0,0,0,0,0.0077,0.0441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18001,0,0.006,2e-4,0,0,0,0,0,0,0,0.0201,0.0723,0,0,0,0,0,0.3032,0,0.0115,0,0,0,0.0831,0.0168,0.1461,0.215,0,0.0097,0,0,0,0,0,0,0.1144,0,0,0,0,0.0016,0,0,0,0
18002,0,0.036,0.0073,0,0,0,0.0027,0,0,0,0.009,0.0565,0,0,0,0,0,0.2088,0,0,0.0351,0,0.0172,0.065,0.0082,0.3059,0.1437,0,0.0549,0,0,0.0152,0,0,0,0.0279,0,0,0,0,0.0065,0,0,0,0
18003,0,0.0036,0,0,0,0,0.0011,0,0,0,7e-4,0.0053,0,0,0,0,0,0.0624,0,0,0.0013,0,0.0298,0.1709,0.0107,0.3505,0.1465,0,0.0617,0,0,0.0232,0,0,0,0.083,0,0,0,0,0.0492,0,0,0,0
18008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138,0,0,0.0034,0,0.0131,0.2517,0.0059,0.3642,0.1273,0,0.043,0,0,0.0382,0,0,0,0.1124,0,0,0,0,0.027,0,0,0,0
18010,0,0.0037,0,0,0,0,0,0,0,0,0.0057,0.1452,0,0,0,0,0,0.195,0,0,0.0043,0,0.034,0.2232,0.0155,0.0774,0.1266,0,0.0804,0,0,0.0015,0,0,0,0.0718,0,0,0,0,0.0157,0,0,0,0
18011,0,0.0062,0.002,0,0,0,6e-4,0,0,0,0.0055,0.0941,0,0,0,0,0,0.1276,0,0,0.0023,0,0.0292,0.1801,0.0188,0.2215,0.1293,0,0.0643,0,0,0.0122,0,0,0,0.0756,0,0,0,0,0.0307,0,0,0,0
18014,0,0.0414,0,0,0,0,0,0,0,0,0,0.1147,0,0,0,0,0,0.3312,0,0,0,0,0,0.209,0.0524,0.054,0.1467,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.0205,0,0,0,0
18017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613,0,0.0832,0.2993,0,0.2248,0,0,0.0409,0,0,0,0.2905,0,0,0,0,0,0,0,0,0
18018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3929,0,0.4043,0,0,0,0,0,0.0629,0,0,0,0.14,0,0,0,0,0,0,0,0,0
19001,0,0.1021,0.0611,0.0036,0,0.008,0.0218,0.0025,1e-4,0.0062,0.0241,0.236,0,0,0,0,0,0.2202,0,0,0.0085,0,0.012,0.078,0.0174,0.0334,0.0406,0,0.0533,0,0,0.0016,0,0,0,0.0662,0,0,0,0,0.0035,0,0,0,0
19006,0.0166,0.1595,0.0388,0,0,0,0.0038,0,0,0.0077,0.0214,0.148,0,0,0,0,0,0.1812,0,0,0,0,0.0118,0.0162,0.0043,0.0303,0.1063,0,0.0161,0,0,0,0,0,0,0.2183,0,0,0,0,0.0196,0,0,0,0
19010,0,0.3454,0.0091,0,0,0,0,0,0,0,0.1423,0.0259,0,0,0,0,0,0.1352,0,0,0,0,0.0388,0.0304,0,0.0893,0.1837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19017,0,0.116,0.0997,0,0,0.0097,0.003,0,0,0,0.056,0.4748,0,0,0,0,0,0.208,0,0,0,0,0.0089,0.0089,0,0,0.0149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19020,0,0.0831,0,0.0091,0,0,0.0618,0.0106,9e-4,3e-4,0.0231,0,0,0,0,0,0,0.3351,0,0,0,0,0,0.2208,0.0125,0.0369,0.0315,0,0.0272,0,0,0,0,0,0,0.1471,0,0,0,0,0,0,0,0,0
20002,0,0,0.0184,0,0,0,0,0,0,0,0,0.9655,0,0,0,0,0,0.0043,0,0,0,0,0.0118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20003,0,0.0115,0.0033,0,0,0,0,0,0,0,0.0173,0.6312,0,0,0,0,0,0.1824,0,0,0.0085,0,0.0238,0.0247,0.0174,0.0138,0.0624,0,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20007,0,0.005,0,0,0,0,0,0,0,0,0.0208,0.4551,0,0,0,0,0,0.1209,0,0,0.0096,0,0.0422,0.0084,0.0525,0.0545,0.2311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253,0,0,0.0022,0,0,0.0532,0,0.0333,0.2803,0,0.0063,0,0,7e-4,0,0,0,0.5693,0,0,0,0,0.0295,0,0,0,0
2002,0,0,0.0116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214,0,0,0.0025,0,0.0037,0.0428,0,0.0453,0.2024,0,0.0242,0,0,0.0011,0,0,0,0.6349,0,0,0,0,0.0101,0,0,0,0
21003,0,0.0054,8e-4,0,0,0,0.0016,0,0,2e-4,0.0042,0.0357,0,0,0,0,0,0.2685,0,0.0015,0.0013,0,0.0016,0.1042,0.0106,0.1821,0.2479,0,0.0433,0,0,0.015,0,0,0,0.0716,0,0,0,0,0.0046,0,0,0,0
21006,0,0.006,0.0018,0,0,0,7e-4,0,0,3e-4,0.0036,0.0275,0,0,0,0,0,0.1836,0,7e-4,0.0022,0,0.0036,0.1523,0.0071,0.2561,0.1967,0,0.0479,0,0,0.013,0,0,0,0.0911,0,0,0,0,0.0058,0,0,0,0
21008,0,0.0064,0,0,0,0,0,0,0,0,0.0054,0.2388,0,0,0,0,0,0.1865,0,0,0.0047,0,0.0065,0.1579,0.0069,0.2365,0.0745,0,0.0691,0,0,0,0,0,0,0.0059,0,0,0,0,8e-4,0,0,0,0
21009,0,0.0071,0.0014,0,0,0,4e-4,0,1e-4,1e-4,0.0073,0.2369,0,0,0,0,0,0.2028,0,2e-4,0.0026,0,0.0064,0.1036,0.0079,0.1983,0.1369,0,0.0358,0,0,0.0057,0,0,1e-4,0.0442,0,0,0,0,0.0022,0,0,0,0
21011,0,0,0,0,0,0,0,0,0,0,0,0.0033,0,0,0,0,0,0.0674,0,0,0,0,0,0.1051,0.0022,0.4332,0.1524,0,0.0164,0,0,0.0312,0,0,0,0.1653,0,0,0,0,0.0235,0,0,0,0
21012,0,0.0146,0,0,0,0,0,0,0,0,0.0016,0.0584,0,0,0,0,0,0.1308,0,0,0.0023,0,0.0018,0.2255,0.0063,0.3825,0.0726,0,0.101,0,0,0,0,0,0,0.0026,0,0,0,0,0,0,0,0,0
21013,0,0.0033,0.006,0,0,0,0,0,0,0,0.0021,0.0366,0,0,0,0,0,0.3436,0,0,0.0057,0,0.0068,0.0467,0.0085,0.2408,0.191,0,0.0019,0,0,0,0,0,0,0.1069,0,0,0,0,0,0,0,0,0
21015,0,0.0033,0.0031,0,0,0,0,0,0,0,0.0112,0.2016,0,0,0,0,0,0.2897,0,0,0,0,0.0058,0.026,0.0091,0.1474,0.2928,0,0.0101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21016,0,0.0058,0.005,0,0,0,0,0,0,0,0,0.6407,0,0,0,0,0,0.1928,0,0,0,0,0.006,0.0767,0.0213,0.0112,0.0346,0,0.0028,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0
21017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2349,0,0.5621,0.0669,0,0.0744,0,0,0.0264,0,0,0,0.0353,0,0,0,0,0,0,0,0,0
21018,0,0.0037,0,0,0,0,0.0029,0,0,0,0.0042,0.0789,0,0,0,0,0,0.3297,0,0.0059,0,0,0.0045,0.099,0.009,0.169,0.1429,0,0.023,0,0,0,0,0,0,0.1236,0,0,0,0,0.0038,0,0,0,0
21022,0,0.0045,0.0172,0,0,0,0,0,0,0,0.0083,0.2939,0,0,0,0,0,0.215,0,0,0,0,0.0027,0.0435,0.0185,0.0914,0.2702,0,0.0126,0,0,0,0,0,0,0.02,0,0,0,0,0.0023,0,0,0,0
21023,0,0.0034,0,0,0,0,0,0,0,0,0.0138,0.903,0,0,0,0,0,0.0634,0,0,0,0,5e-4,0.0074,0.0073,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21024,0,0.0112,0,0,0,0,0,0,0,0,0.006,0.1305,0,0,0,0,0,0.2458,0,0,0,0,0.0298,0.2466,0.0075,0.1041,0.0348,0,0.1478,0,0,0,0,0,0,0.0359,0,0,0,0,0,0,0,0,0
21026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.5515,0,0.0713,0.0126,0,0.3488,0,0,0,0,0,0,0.0148,0,0,0,0,0,0,0,0,0
21027,0,0.0112,0,0,0,0,0,0,0,0,0.0186,0.3584,0,0,0,0,0,0.2777,0,0,0,0,0.0069,0.037,0.0195,0.1223,0.0832,0,4e-4,0,0,0,0,0,0,0.0647,0,0,0,0,0,0,0,0,0
22001,0,0.0048,0,0,0,0,0,0,0,0,0.0074,0.138,0,0,0,0,0,0.3118,0,0,0.003,0,0.0105,0.0654,0.0282,0.1613,0.1565,0,0.0185,0,0,4e-4,0,0,0.0012,0.0924,0,0,0,0,5e-4,0,0,0,0
22006,0,0.0224,0.0038,0,0,0.0048,0.0163,0,0,0,0.0243,0.4868,0,0,0,0,0,0.4067,0,0,0,0,0.0079,0,0.0097,0.0082,0.0063,0,0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22007,0,0,0.0034,0,0,0,0,0,0,0,0.0098,0.2181,0,0,0,0,0,0.4472,0,0,0.0062,0,0.0117,0.083,0.025,0.0674,0.0683,0,0.0531,0,0,0,0,0,0,0.0035,0,0,0,0,0.0032,0,0,0,0
22009,0,0.0033,0,0,0,0,0,0,0,0,0.0018,0.0628,0,0,0,0,0,0.2318,0,0,0,0,0.0018,0.0872,0.008,0.2476,0.1722,0,0.0255,0,0,7e-4,0,0,0.002,0.1545,0,0,0,0,9e-4,0,0,0,0
23001,0,0.0047,4e-4,0,0,0,7e-4,1e-4,0,0,0.0054,0.0393,0,0,0,0,0,0.2782,0,0,4e-4,0,0.0056,0.1186,0.0112,0.1581,0.1446,0,0.092,0,0,0.0104,0,0,0,0.1235,0,0,0,2e-4,0.0067,0,0,0,0
23004,0,0.0045,0,0,0,0,1e-4,0,0,0,0.0047,0.0022,0,0,0,0,0,0.3172,0,0,0,0,0.0058,0.0262,0.0144,0.1902,0.1824,0,0.0164,0,0,0.0302,0,0,0,0.2044,0,0,0,0,0.0013,0,0,0,0
23006,0,0.0016,0,0,0,0,2e-4,0,0,0,0.0029,0,0,0,0,0,0,0.1799,0,0,0,0,0.0048,0.0085,0.0014,0.2131,0.2044,0,0.0159,0,0,0.0599,0,0,0,0.3068,0,0,0,0,7e-4,0,0,0,0
23007,0,0.0422,0.0023,0,0,0,0.002,0,0,0,0.003,0.1188,0,0,0,0,0,0.3106,0,0,0.0118,0,0.0186,0.0589,0.0175,0.0608,0.2277,0,0.0039,0,0,0,0,0,0,0.1066,0,0,0,0,0.0153,0,0,0,0
23008,0,0.001,0.0012,0,0,0,8e-4,0,0,0,0,0,0,0,0,0,0,0.1856,0,0,0,0,0.0021,0.1213,0.0062,0.2605,0.2228,0,0.0869,0,0,0,0,0,0,0.1087,0,0,0,0,0.0029,0,0,0,0
23011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2384,0,0.0075,0.1653,0,0.1141,0,0,0,0,0,0,0.4747,0,0,0,0,0,0,0,0,0
23016,0.009,0.4137,0.0484,0,0,0.0187,0,0,0,0.0241,0.068,0.3656,0,0,0,0,0,0.0342,0,0,0,0,0,0,0.0185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24001,5e-4,0.0343,0.0036,0,0,0,0.0067,0,4e-4,0,0.0056,0.1145,0,0,0,0,0,0.3585,0,0,6e-4,0,0.0065,0.0404,0.0081,0.0993,0.1939,0,0.007,0,0,0.0326,0,0,0,0.0864,0,0,0,0,0.0014,0,0,0,0
24003,0,0,0,0,0,0,0.0127,0,0,0,0,0,0,0,0,0,0,0.1614,0,0,0,0,0,0.0094,0,0.2556,0.2939,0,0.0033,0,0,0.1221,0,0,0,0.1392,0,0,0,0,0.0023,0,0,0,0
24004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,0,0,0,4e-4,0.2645,0,0.043,0.293,0,0.0345,0,0,0,0,0,0,0.1786,0,0,0,0,0,0,0,0,0
24005,0,0.0554,0.0124,0,0,0,0,0,0,1e-4,0.004,0.2711,0,0,0,0,0,0.5567,0,0,0.019,0,0.0105,0.0329,0.007,0.0071,0.0214,0,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25001,0,0.0059,3e-4,0,0,0,0.001,0,0,0,0.0034,0.1409,0,0,0,0,0,0.2497,0,0,0.0058,0,0.0083,0.0108,0.0026,0.0835,0.1439,0,0.0013,0,0,0.058,0,0,0,0.2768,0,0,0,0,0.008,0,0,0,0
25003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3783,0,0,0,0.6217,0,0,0,0,0,0,0,0,0
25006,0,0,0,0,0,0,0.0022,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0.0552,0.1028,0,0,0,0,0,0,0,0,0.6699,0,0,0,0,0,0,0,0,0
25012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1052,0,0,0,0,0,0,0,0.3318,0.0844,0,0,0,0,0.2699,0,0,0,0.2087,0,0,0,0,0,0,0,0,0
25020,0,0.0967,0.0125,0,0,0,0.0116,0,0,0.0064,0.0234,0.6338,0,0,0,0,0,0.1985,0,0,0,0,0.0048,0.0018,0.0036,0,0,0,0.0048,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0
25021,0,0.0739,0.0124,0,0,0,0.0234,0,0,0,0.0256,0.6249,0,0,0,0,0,0.2131,0,0,0,0,0.002,0.0036,0.0073,0,0,0,0.0098,0,0,0,0,0,0,0,0,0,0,0,0.0041,0,0,0,0
25029,0,0.0208,0.0029,0,0,0,0,0,0,0,0.0018,0.408,0,0,0,0,0,0.3577,0,0,0.0058,0,0.044,0.0387,0.0022,0.0114,0.0801,0,0.0054,0,0,0,0,0,0,0.0211,0,0,0,0,0,0,0,0,0
26003,0,0.0146,0,0,0,0,0,0,0,0,0,0.9244,0,0,0,0,0,0.0565,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
